zip_code,lat,lng,housing_value,housing_score
11940,40.80819,-72.75664,759034.8231,87.82527843813169
11941,40.83311,-72.72315,805203.1092,87.03379328473538
11942,40.84901,-72.57764,1129052.066,81.48189472183668
11944,41.09888,-72.37223,948818.6897,84.57172225363978
11946,40.87033,-72.52294,920479.6248,85.05755248526027
11947,40.94302,-72.58189,464567.0995565022,92.87348037558868
11948,40.9662,-72.55797,1015296.334,83.43206399597247
11949,40.86496,-72.80097,689400.5796,89.01905179542844
11950,40.80627,-72.84734,503019.0313,92.21428039947378
11951,40.76624,-72.83655,464567.0995565022,92.87348037558868
11952,40.99716,-72.54369,997501.1129,83.7371360376668
11953,40.88585,-72.95054,499656.4514,92.27192672539964
11954,41.04458,-71.9518,1929356.857,67.76188443389917
11955,40.80777,-72.82289,611703.3028,90.3510536140215
11956,40.98067,-72.46868,464567.0995565022,92.87348037558868
11957,41.1492,-72.26181,1506983.233,75.00283879504013
11958,41.03688,-72.4613,1251112.97,79.38934588610823
11959,40.82903,-72.60977,2794667.865,52.92744127482331
11960,40.80894,-72.70615,1793058.986,70.0985044483906
11961,40.90458,-72.88488,499766.6138,92.27003815834576
11962,40.93715,-72.27379,5881989.517,0.0
11963,40.99921,-72.32271,2253307.999,62.20823406092633
11964,41.05743,-72.31492,1677188.392,72.08492981985815
11965,41.07727,-72.34244,1997430.649,66.59486264784702
11967,40.80092,-72.87611,533987.5198,91.68337269330978
11968,40.90035,-72.42081,2148025.794,64.01313758266063
11970,40.94029,-72.57403,464567.0995565022,92.87348037558868
11971,41.05949,-72.42617,1111624.236,81.78066840104665
11972,40.82362,-72.70045,745957.3247,88.04947228853248
11973,40.86583,-72.88718,464567.0995565022,92.87348037558868
11975,40.95146,-72.25093,3187338.242,46.19570397574184
11976,40.92986,-72.34721,4770403.068,19.05646159778135
11977,40.82769,-72.67947,1380909.754,77.16417713559252
11978,40.82878,-72.64669,1565700.277,73.996224244163
11980,40.8321,-72.92198,538348.5235,91.6086099075529
12007,42.48889,-73.93159,464567.0995565022,92.87348037558868
12008,42.85367,-73.9063,343333.7536,94.95184198540231
12009,42.69824,-74.03398,408931.2395,93.82727270688247
12010,42.93752,-74.17287,232453.5063,96.85271544110682
12015,42.28315,-73.82543,429944.7214,93.46702847106684
12017,42.31453,-73.45682,671576.1008,89.32462541595814
12018,42.62926,-73.52662,366284.2382,94.55839077985385
12019,42.92993,-73.88245,481159.6701,92.58902595132409
12020,43.00208,-73.87401,419764.8052,93.64154767495643
12022,42.66653,-73.33401,250430.3991,96.54452891400511
12023,42.60656,-74.16573,307655.1465,95.56349752211304
12024,42.48134,-73.53419,396934.1591,94.03294443141075
12025,43.09142,-74.11924,276614.166,96.09564799352971
12027,42.92122,-73.90872,421249.6716,93.61609189546677
12028,42.94545,-73.44213,285140.9962,95.94946843871121
12029,42.40397,-73.42466,512674.7685,92.04874744851382
12031,42.76579,-74.46617,464567.0995565022,92.87348037558868
12032,43.24042,-74.55666,233107.96,96.84149582628264
12033,42.53665,-73.70558,360671.6151,94.65461067949747
12035,42.73453,-74.37534,210886.983,97.22244073186927
12036,42.53564,-74.68468,210167.2141,97.23478007660891
12037,42.33506,-73.55714,485115.4918,92.5212093956423
12040,42.63047,-73.35916,464567.0995565022,92.87348037558868
12041,42.55893,-73.97028,280715.5855,96.02533538467374
12042,42.38185,-73.89162,339449.4771,95.0184320072796
12043,42.70357,-74.5267,245959.1643,96.62118144457304
12045,42.47974,-73.79682,239697.2413,96.72853260496647
12046,42.48864,-73.92119,311350.4441,95.50014725649032
12047,42.78396,-73.72655,333747.5752,95.1161824563692
12051,42.34493,-73.83938,305408.7247,95.6020090124273
12052,42.75767,-73.47847,284036.0095,95.96841175763485
12053,42.75283,-74.18791,345665.8178,94.91186228619777
12054,42.60764,-73.86864,440856.317,93.27996573500255
12056,42.76761,-74.0905,387856.8016,94.1885619407495
12057,42.97316,-73.34335,257344.1462,96.42600321928614
12058,42.3498,-73.923,338407.8105,95.03628979924751
12059,42.61403,-74.05811,331103.8712,95.1615047466843
12060,42.41325,-73.49284,524506.0967,91.845917293741
12061,42.59915,-73.65658,402090.7085,93.94454322275391
12062,42.52871,-73.501,307353.4436,95.56866976016342
12063,42.56442,-73.63826,421937.324,93.60430313934707
12064,42.60711,-74.65887,150826.743,98.25208233837066
12065,42.85402,-73.78654,471192.2655,92.75990196655468
12066,42.78011,-74.30291,270338.452,96.20323557967494
12067,42.56083,-73.91663,375461.4153,94.40106201506052
12068,42.95701,-74.40467,219271.2489,97.07870522547417
12069,42.94336,-74.28193,464567.0995565022,92.87348037558868
12070,42.98513,-74.25441,218860.6181,97.08574486695065
12071,42.56971,-74.41521,199516.5281,97.41736991380206
12072,42.88102,-74.36164,241800.0437,96.69248325116284
12074,43.05219,-74.04709,322894.8364,95.30223618197823
12075,42.30145,-73.64046,514835.7618,92.01170050009918
12076,42.40868,-74.38506,219170.8251,97.08042683902022
12077,42.59426,-73.7841,479965.9417,92.60949061192989
12078,43.12338,-74.36255,167056.4485,97.973848684225
12082,42.76998,-73.44672,464567.0995565022,92.87348037558868
12083,42.43151,-74.03155,321125.4045,95.33257040482033
12084,42.70411,-73.90182,485395.9086,92.51640207545108
12085,42.70043,-73.96659,464567.0995565022,92.87348037558868
12086,42.99684,-74.10508,255796.0959,96.45254219078937
12087,42.42794,-73.8931,342786.012,94.96123218332646
12090,42.88073,-73.35624,219933.825,97.06734636443676
12092,42.70396,-74.38456,222406.2431,97.02496051076007
12093,42.49599,-74.6262,237956.9552,96.7583671673288
12094,42.89091,-73.48737,315446.5421,95.42992587667054
12095,43.03151,-74.41553,193129.5831,97.52686438652538
12106,42.38871,-73.71228,457252.5765,92.99887676545808
12108,43.47045,-74.42768,326668.5006,95.23754244000709
12110,42.75349,-73.77671,399638.2002,93.9865877531449
12115,42.46747,-73.59338,464567.0995565022,92.87348037558868
12116,42.53849,-74.91278,203523.2975,97.34867993717366
12117,43.16894,-74.25557,266057.6301,96.27662377023599
12118,42.92096,-73.72049,457897.7663,92.98781596613111
12120,42.45781,-74.1409,330453.6874,95.17265116055732
12121,42.84368,-73.60398,334104.2376,95.11006802115358
12122,42.54341,-74.31138,224941.4073,96.98149897048596
12123,42.52239,-73.60636,314905.7139,95.43919755485047
12124,42.44652,-73.78494,349715.7887,94.84243168545825
12125,42.47633,-73.40394,369234.8364,94.50780725453347
12130,42.44156,-73.65835,284821.0731,95.95495303442114
12131,42.46573,-74.46249,464567.0995565022,92.87348037558868
12132,42.47102,-73.63362,464567.0995565022,92.87348037558868
12134,43.26533,-74.23059,301222.5433,95.6737747353382
12136,42.43249,-73.56016,601418.4929,90.52737106110457
12137,42.85727,-74.12922,315450.9383,95.42985051049767
12138,42.73735,-73.37128,257023.6205,96.43149814565795
12139,43.52096,-74.56552,406647.9526,93.86641619335238
12140,42.689,-73.56689,362372.2359,94.62545611846737
12143,42.48525,-73.85218,283002.6029,95.98612794444651
12144,42.63106,-73.71801,307746.3989,95.56193313829219
12147,42.51365,-74.15147,355392.2313,94.74511769740431
12148,42.83361,-73.84652,538871.0619,91.59965178021884
12149,42.62011,-74.56692,232441.0256,96.85292940375497
12150,42.87613,-74.04923,275060.9345,96.12227578883869
12151,42.92553,-73.78874,418860.6653,93.65704778050275
12153,42.63606,-73.46692,333562.8488,95.11934930996918
12154,42.93713,-73.60124,340916.4949,94.99328221493181
12155,42.59229,-74.82337,176839.0502,97.8061408340707
12156,42.47764,-73.74354,402280.3909,93.94129140606019
12157,42.66742,-74.29892,275372.0697,96.11694184832885
12158,42.53927,-73.81903,355605.5627,94.74146045451927
12159,42.64328,-73.88503,562728.4951,91.19065231822788
12160,42.76325,-74.36619,268517.0055,96.23446151384398
12161,42.53369,-73.84606,464567.0995565022,92.87348037558868
12164,43.62883,-74.42717,289440.6623,95.87575719295822
12165,42.31518,-73.50756,544772.0354,91.49848855086007
12166,42.83846,-74.45644,221327.9051,97.0434469781913
12167,42.42101,-74.59011,233419.6428,96.83615249800238
12168,42.5614,-73.3751,310520.5045,95.51437531057474
12169,42.58249,-73.43559,299414.5813,95.70476949823248
12170,42.99936,-73.66234,388308.7846,94.18081337860204
12172,42.28915,-73.73895,464567.0995565022,92.87348037558868
12173,42.39042,-73.76196,373561.4848,94.43363343822267
12174,42.35314,-73.72802,464567.0995565022,92.87348037558868
12175,42.55489,-74.56161,226727.6043,96.95087733546406
12176,42.38839,-73.96787,340923.1501,94.9931681216345
12177,42.95184,-74.28459,198133.1043,97.44108661396683
12180,42.7516,-73.59997,301532.9162,95.66845386330421
12182,42.80044,-73.63519,255903.1259,96.45070732397659
12183,42.74742,-73.69259,239345.5771,96.73456135363344
12184,42.42272,-73.65387,429287.9937,93.47828707016771
12185,42.90102,-73.53507,306253.7911,95.58752163232865
12186,42.62502,-73.9737,409940.469,93.80997099973465
12187,42.62632,-74.46537,253228.6131,96.49655778438103
12188,42.8199,-73.69589,369002.7227,94.51178649142895
12189,42.73618,-73.71688,303941.3236,95.6271653758715
12190,43.47359,-74.2733,221888.8174,97.03383098861686
12192,42.40428,-73.82136,333905.7911,95.11347008503253
12193,42.51713,-74.04327,315234.8572,95.43355489281346
12194,42.53839,-74.45431,225068.2898,96.97932376270894
12195,42.47876,-73.46505,464567.0995565022,92.87348037558868
12196,42.63149,-73.61708,389454.6941,94.16116850041831
12197,42.6094,-74.72587,189397.6123,97.59084335846968
12198,42.67819,-73.63285,337779.4454,95.04706216464321
12202,42.63355,-73.763,178566.5402,97.77652564141056
12203,42.68138,-73.85099,333298.2853,95.12388484940695
12204,42.68723,-73.72869,345780.5472,94.9098954248644
12205,42.71719,-73.83006,325112.5978,95.2642160306979
12206,42.67415,-73.78196,218859.5473,97.08576322419052
12207,42.65657,-73.74749,464567.0995565022,92.87348037558868
12208,42.65293,-73.80835,319196.2702,95.36564248278421
12209,42.6382,-73.78976,261026.4334,96.36287599721365
12210,42.66399,-73.75985,267804.4777,96.24667672092056
12211,42.7083,-73.76393,470396.7731,92.7735394757071
12222,42.68637,-73.82656,464567.0995565022,92.87348037558868
12226,42.67931,-73.80987,464567.0995565022,92.87348037558868
12302,42.88188,-73.98323,319194.8387,95.36566702367782
12303,42.74938,-73.92562,307066.9496,95.57358126471972
12304,42.77375,-73.89742,248091.7505,96.5846214927485
12305,42.81219,-73.95036,284323.6298,95.96348094437546
12306,42.80686,-74.03344,283300.3813,95.98102298598884
12307,42.80507,-73.93341,165713.573,97.99687024536348
12308,42.82152,-73.92006,253137.3801,96.49812183561833
12309,42.79693,-73.86785,398558.9748,94.00508943370151
12401,41.93504,-74.05446,381080.3815,94.30473337260013
12404,41.81602,-74.23632,524702.1099,91.84255694509531
12405,42.31585,-74.0989,322990.4975,95.30059621769098
12406,42.09647,-74.56502,255954.4019,96.44982827482502
12407,42.30075,-74.35343,391854.6992,94.12002405765925
12409,42.05662,-74.16655,756200.17,87.87387426078838
12410,42.0706,-74.45212,388274.7715,94.18139648154879
12411,41.87975,-74.04094,404984.3452,93.89493621584853
12412,42.01218,-74.27698,423152.1691,93.58347646498788
12413,42.31338,-74.02628,292032.8974,95.83131725877226
12414,42.2211,-73.92356,333771.0423,95.11578014857716
12416,42.09554,-74.28592,389528.7912,94.15989821816368
12417,41.9073,-73.98943,464567.0995565022,92.87348037558868
12418,42.35863,-74.1609,305061.7871,95.60795673071513
12419,41.85948,-74.10265,485112.5222,92.52126030492464
12420,41.6743,-74.37769,459120.5677,92.96685289309096
12421,42.2512,-74.5336,338386.672,95.0366521867288
12422,42.39205,-74.20232,349152.4741,94.85208885881802
12423,42.37968,-74.11136,307142.3893,95.57228796562697
12424,42.24689,-74.14358,408913.8165,93.82757139775867
12427,42.14771,-74.11921,421088.4217,93.61885628012597
12428,41.73817,-74.44615,291855.0346,95.83436644637338
12429,41.83323,-73.961,464567.0995565022,92.87348037558868
12430,42.20306,-74.49933,367820.0063,94.5320623680177
12431,42.35877,-74.01843,352811.8342,94.78935468705762
12432,42.04702,-73.94403,464567.0995565022,92.87348037558868
12433,42.00533,-74.15526,535100.5239,91.66429192823846
12434,42.36491,-74.50793,464567.0995565022,92.87348037558868
12435,41.72715,-74.51148,375542.1449,94.39967802866558
12436,42.20447,-74.0746,349644.0287,94.84366190168254
12438,42.21251,-74.59667,464567.0995565022,92.87348037558868
12439,42.29674,-74.18789,396930.9636,94.03299921340552
12440,41.78665,-74.16338,496471.7815,92.32652305455204
12441,42.1502,-74.50625,464567.0995565022,92.87348037558868
12442,42.22275,-74.23545,373013.9629,94.44301986972395
12443,41.93388,-74.08536,429656.6687,93.47196669716759
12444,42.24942,-74.28993,520633.0388,91.91231498975802
12446,41.79063,-74.31655,403281.1141,93.92413552650808
12448,42.07955,-74.20067,633894.046,89.97062702102241
12449,41.99377,-73.99338,345299.8293,94.91813660323515
12450,42.13804,-74.22176,385609.7523,94.22708418859833
12451,42.30337,-73.94802,321511.5813,95.32594999003769
12452,42.23891,-74.34986,464567.0995565022,92.87348037558868
12453,42.0929,-73.93629,415322.3482,93.71770685384571
12454,42.2869,-74.15038,475309.8503,92.68931222817905
12455,42.14871,-74.66334,329136.698,95.19522894382227
12456,42.03308,-73.99703,259313.0282,96.39224972736717
12457,42.03997,-74.24659,612150.4787,90.34338746230341
12458,41.82273,-74.41666,276157.3254,96.10347983185235
12459,42.23976,-74.6805,464567.0995565022,92.87348037558868
12460,42.42357,-74.16676,315830.8591,95.42333734533457
12461,41.90531,-74.25246,520230.0861,91.91922300187005
12463,42.1895,-74.01573,332620.5655,95.13550332618343
12464,42.04071,-74.34452,389210.4692,94.16535536544556
12465,42.15278,-74.46725,400059.3593,93.97936761995335
12466,41.90671,-73.97826,370022.967,94.49429595226235
12468,42.29998,-74.41375,354283.5151,94.76412495294178
12469,42.44521,-74.2421,282153.6063,96.00068270185571
12470,42.26932,-74.05515,312717.7588,95.47670672238155
12471,41.83799,-74.04195,464567.0995565022,92.87348037558868
12472,41.84732,-74.07447,396167.6341,94.04608533848045
12473,42.26157,-74.02827,371736.5909,94.46491847282944
12474,42.29378,-74.58117,306907.6375,95.57631242874069
12475,42.01397,-74.01332,464567.0995565022,92.87348037558868
12477,42.08528,-74.00028,402770.9495,93.93288152383217
12480,42.13803,-74.37683,348374.0311,94.86543408189888
12481,41.97519,-74.22718,453142.9962,93.06932927883696
12482,42.26841,-73.95587,464567.0995565022,92.87348037558868
12483,41.66796,-74.44184,464567.0995565022,92.87348037558868
12484,41.87024,-74.17338,580306.3048,90.88930746482264
12485,42.20507,-74.15288,403241.7029,93.92481117168168
12486,41.83438,-74.06235,405480.0256,93.88643852813753
12487,41.86095,-73.99555,426188.6524,93.53142057005428
12489,41.75597,-74.35462,293012.1099,95.8145301475052
12490,42.12355,-73.9251,464567.0995565022,92.87348037558868
12491,41.96957,-74.13311,468698.0566,92.80266139040558
12492,42.18758,-74.33453,403577.9844,93.91904613604585
12493,41.79316,-73.97283,558897.4624,91.25632955601094
12494,41.94857,-74.30169,467663.9307,92.8203899085234
12495,42.08264,-74.24563,649276.2746,89.70692207133729
12496,42.32669,-74.27256,503073.4365,92.21334770494026
12498,42.04772,-74.11007,652953.8545,89.64387554877473
12501,41.85664,-73.55953,484500.936,92.5317450215605
12502,42.08324,-73.65409,521114.4762,91.9040614766524
12503,42.03615,-73.58139,557298.1682,91.28374702635998
12504,42.02342,-73.9094,464567.0995565022,92.87348037558868
12507,42.00735,-73.92126,464567.0995565022,92.87348037558868
12508,41.49637,-73.95351,528663.0988,91.77465180561651
12512,41.5542,-73.96471,464567.0995565022,92.87348037558868
12513,42.21661,-73.71639,456757.7204,93.00736032179736
12514,41.87137,-73.76274,577391.6466,90.93927485342199
12515,41.68008,-74.06451,449570.0833,93.13058144463325
12516,42.10722,-73.55343,450378.1647,93.11672811619368
12517,42.13392,-73.51103,458968.5881,92.96945835253467
12518,41.41847,-74.03571,520348.1548,91.91719889330929
12520,41.43362,-74.00693,530442.4011,91.74414836975572
12521,42.17071,-73.65164,476123.7825,92.67535859665858
12522,41.72693,-73.58893,404734.2609,93.8992235313906
12523,42.08627,-73.75311,401298.9848,93.95811612326801
12524,41.53092,-73.89245,460348.8427,92.94579598349111
12525,41.68115,-74.17751,533028.3557,91.6998161052046
12526,42.12236,-73.85938,539444.7104,91.58981744783675
12527,41.51931,-73.93703,464567.0995565022,92.87348037558868
12528,41.72273,-74.00477,420268.3228,93.63291563035311
12529,42.21335,-73.53802,567326.9593,91.11181863280925
12530,42.20692,-73.68413,464567.0995565022,92.87348037558868
12531,41.53689,-73.66917,511723.1732,92.06506110482674
12533,41.55925,-73.79401,567064.2817,91.11632184135547
12534,42.22434,-73.75427,428299.3553,93.49523577417597
12538,41.79246,-73.89336,397661.0138,94.0204836113907
12540,41.67073,-73.72524,555790.3953,91.30959550300601
12542,41.60772,-73.99666,454308.9707,93.04934041669921
12543,41.48602,-74.22354,314090.9985,95.45316461314556
12544,42.26129,-73.66822,464567.0995565022,92.87348037558868
12545,41.7914,-73.67251,646080.9913,89.76170035111505
12546,41.96627,-73.53313,449679.0193,93.12871390234496
12547,41.65463,-73.98322,464987.8631,92.86626702361268
12548,41.66307,-74.10157,453625.9293,93.06105012422624
12549,41.52957,-74.25843,483772.6446,92.54423047162025
12550,41.53671,-74.05196,388232.2098,94.18212613726051
12553,41.46146,-74.07311,429780.9101,93.46983676703927
12561,41.75602,-74.0958,522537.5462,91.8796651025959
12563,41.49417,-73.5891,457051.8698,93.00231757703365
12564,41.57827,-73.5862,505403.2454,92.17340666942928
12565,42.24849,-73.64584,337850.6207,95.04584197221249
12566,41.62223,-74.33256,432863.5303,93.4169899250193
12567,41.98206,-73.65211,436127.003,93.3610426415319
12569,41.7346,-73.79731,470190.4218,92.7770770553777
12570,41.62377,-73.66983,542497.1513,91.53748798408459
12571,42.00663,-73.81152,528770.2132,91.7728154918939
12572,41.92548,-73.8717,643796.7181,89.80086074620064
12574,41.91764,-73.94566,654207.7485,89.62237944032523
12575,41.48514,-74.15714,571603.233,91.03850841423025
12577,41.42048,-74.11678,539742.216,91.58471716612081
12578,41.80629,-73.79673,496685.1475,92.32286521850256
12580,41.85348,-73.87302,468787.9488,92.80112032514809
12581,41.90625,-73.69374,544862.6891,91.49693443084152
12582,41.54693,-73.72919,545944.2131,91.47839334427859
12583,42.05625,-73.88014,469100.8341,92.79575638183147
12585,41.72396,-73.7025,527436.5066,91.79567986616588
12586,41.5657,-74.17289,412422.2456,93.76742470878739
12589,41.6278,-74.15875,462591.0146,92.9073573512584
12590,41.59559,-73.88774,479099.7726,92.62433976577319
12592,41.78601,-73.5528,415804.8715,93.70943472463367
12594,41.66049,-73.56004,417086.82,93.68745766438562
12601,41.70602,-73.91119,378538.7682,94.34830547290005
12603,41.67816,-73.86744,429637.0958,93.47230224481441
12604,41.68844,-73.89448,464567.0995565022,92.87348037558868
12701,41.65125,-74.6982,265960.8113,96.27828358153164
12719,41.48431,-74.90543,383405.1773,94.2648782790757
12720,41.65794,-74.90029,304108.9837,95.62429109806791
12721,41.56741,-74.42832,421344.439,93.61446725230883
12722,41.59042,-74.3748,464567.0995565022,92.87348037558868
12723,41.77809,-75.02751,343310.7058,94.9522371049326
12724,41.85195,-74.93535,341917.0079,94.9761299389395
12725,41.95679,-74.54794,309819.0056,95.52640144390945
12726,41.69269,-74.96902,344941.7909,94.92427462788116
12729,41.49411,-74.61582,292045.8106,95.83109588156842
12732,41.56075,-74.87353,325641.1886,95.25515414415709
12733,41.73378,-74.6102,313624.7396,95.46115791391895
12734,41.7354,-74.7531,317275.7993,95.39856603991144
12736,41.85327,-75.01917,346065.0358,94.90501829984566
12737,41.50529,-74.79941,343915.78,94.94186402664752
12738,41.66009,-74.59119,464567.0995565022,92.87348037558868
12740,41.89499,-74.46616,290573.5663,95.85633527432167
12741,41.84368,-75.07816,464567.0995565022,92.87348037558868
12742,41.71796,-74.72108,297666.5102,95.7347375225974
12743,41.54065,-74.84687,410430.5474,93.80156934980637
12745,41.78503,-75.02633,464567.0995565022,92.87348037558868
12746,41.44929,-74.65582,326491.9289,95.2405694936594
12747,41.76596,-74.65934,301240.3991,95.67346862476326
12748,41.77604,-74.91845,342623.9909,94.9640097890385
12749,41.69149,-74.82768,464567.0995565022,92.87348037558868
12750,41.73595,-74.96382,464567.0995565022,92.87348037558868
12751,41.69209,-74.66119,202601.964,97.36447480088155
12752,41.68278,-74.9905,464567.0995565022,92.87348037558868
12754,41.80004,-74.73643,251377.2596,96.52829642864788
12758,41.9428,-74.74942,325118.0374,95.26412277701655
12759,41.78399,-74.65758,294845.567,95.78309830983862
12760,41.90063,-75.10559,273985.2435,96.14071687747469
12762,41.65582,-74.79462,464567.0995565022,92.87348037558868
12763,41.68221,-74.52205,269290.8863,96.2211945027539
12764,41.59639,-74.98515,356258.7714,94.7302621833294
12765,41.85265,-74.6281,278504.9055,96.06323413610497
12766,41.81408,-74.97923,340986.3943,94.992083895869
12767,41.83504,-75.00284,464567.0995565022,92.87348037558868
12768,41.87157,-74.71507,308598.4114,95.54732667785747
12769,41.65925,-74.47071,464567.0995565022,92.87348037558868
12770,41.44681,-74.85028,312481.2665,95.48076102372463
12771,41.37394,-74.62429,312568.2018,95.47927065002725
12775,41.62266,-74.58232,389838.9953,94.15458023994935
12776,41.96486,-74.93197,290754.8828,95.85322687827887
12777,41.55172,-74.71067,387704.2933,94.19117646395182
12778,41.66174,-74.8138,464567.0995565022,92.87348037558868
12779,41.69804,-74.62703,283636.7009,95.97525729718637
12780,41.44514,-74.71989,352381.8578,94.7967259794676
12781,41.61448,-74.47208,464567.0995565022,92.87348037558868
12783,41.74026,-74.83502,328987.3063,95.1977900376505
12784,41.66907,-74.61485,464567.0995565022,92.87348037558868
12785,41.52429,-74.58051,330798.292,95.16674343801157
12786,41.64306,-74.85393,285109.0887,95.95001544434355
12787,41.7931,-74.8365,464567.0995565022,92.87348037558868
12788,41.79552,-74.58846,282900.2495,95.98788263805424
12789,41.71374,-74.57233,280994.2013,96.02055893989248
12790,41.5863,-74.51705,283129.2141,95.98395738769601
12791,41.81126,-74.88692,275893.9746,96.10799458139024
12792,41.51447,-74.95172,324871.1823,95.26835473282853
12801,43.31097,-73.64545,264072.0007,96.31066437089514
12803,43.28891,-73.63024,297539.3438,95.73691759740876
12804,43.3375,-73.68307,374982.7658,94.40926773385436
12808,43.74782,-73.75393,549606.6172,91.41560698776085
12809,43.24097,-73.4624,271595.7689,96.18168079080301
12810,43.49862,-73.95217,248644.271,96.57514936784115
12811,43.57502,-74.07508,464567.0995565022,92.87348037558868
12812,43.85731,-74.41213,316791.3473,95.40687123375604
12814,43.6004,-73.63678,709584.9573,88.67302129203287
12815,43.70161,-73.69459,406308.0321,93.87224361411698
12816,43.05085,-73.37829,252563.8728,96.50795374734085
12817,43.63697,-73.82614,362834.5141,94.61753106075034
12819,43.61144,-73.46315,239277.3347,96.73573126594759
12820,43.46022,-73.64067,1488257.34,75.32386579312893
12821,43.45866,-73.41332,243543.8582,96.6625881997408
12822,43.2407,-73.88959,264431.6038,96.30449952184381
12823,43.17945,-73.40628,306225.1081,95.58801335880526
12824,43.5279,-73.71386,713470.3156,88.60641272433742
12827,43.44917,-73.51241,270670.6489,96.19754056830318
12828,43.25534,-73.56841,266984.7508,96.26072969377262
12831,43.19533,-73.68791,458841.0431,92.9716449178681
12832,43.36813,-73.31716,210985.0495,97.22075953065189
12833,43.13866,-73.84355,438983.4123,93.31207384186546
12834,43.09706,-73.50423,291005.1019,95.8489372517955
12835,43.32496,-74.00589,293789.7495,95.80119869749728
12836,43.74994,-73.56816,563434.799,91.1785438104651
12837,43.50842,-73.26651,220662.8252,97.0548487630774
12838,43.34354,-73.40756,229365.3089,96.90565789575119
12839,43.34496,-73.55058,232638.8562,96.84953789854622
12841,43.59919,-73.5165,606201.5288,90.44537317418255
12842,43.75058,-74.2746,235055.6836,96.80810506300023
12843,43.5849,-73.97771,264495.8151,96.30339871661747
12844,43.49423,-73.64081,1424416.307,76.41832335405157
12845,43.42757,-73.70703,509980.9166,92.09492944841914
12846,43.34022,-73.80592,306618.9468,95.58126159238256
12847,43.98698,-74.59024,312886.349,95.47381649942592
12849,43.44812,-73.2985,257102.1919,96.43015115832455
12850,43.09886,-73.97941,343104.4143,94.95577365942302
12851,43.85171,-74.06211,207993.0977,97.27205200064412
12852,43.99293,-74.13598,262531.7518,96.33706959924268
12853,43.68816,-73.99804,292372.8286,95.82548965457241
12854,43.45019,-73.32767,464567.0995565022,92.87348037558868
12855,44.00121,-73.79762,172102.6796,97.8873387152908
12856,43.65531,-74.14625,319175.3928,95.36600039410251
12857,43.84033,-73.93354,224607.6977,96.98721991480201
12858,43.88899,-73.6703,464567.0995565022,92.87348037558868
12859,43.16587,-73.90569,379811.668,94.32648353887203
12860,43.72843,-73.80942,291751.0916,95.83614839125913
12861,43.74982,-73.41502,377646.0786,94.36360928044147
12862,43.67419,-73.91878,464567.0995565022,92.87348037558868
12863,43.06031,-73.93162,460472.6544,92.94367341991675
12864,43.72733,-74.3054,464567.0995565022,92.87348037558868
12865,43.21225,-73.34191,227057.8662,96.94521549672878
12866,43.07537,-73.7401,620619.4679,90.19819950359177
12870,43.83931,-73.7625,344572.2228,94.93061031172451
12871,43.09249,-73.61196,312958.8569,95.4725734615919
12872,43.8839,-73.72309,464567.0995565022,92.87348037558868
12873,43.1185,-73.30682,293907.5977,95.79917836907417
12874,43.69035,-73.54836,1001744.099,83.6643964844388
12878,43.44217,-74.0479,241099.7319,96.70448903347081
12883,43.85291,-73.50786,214904.177,97.1535720413048
12884,43.08855,-73.5921,214496.3841,97.16056303129544
12885,43.52929,-73.83161,248720.0751,96.5738498216638
12886,43.63689,-73.92654,302252.4672,95.65611825412917
12887,43.54504,-73.37471,157935.9793,98.13020527819023
12901,44.70842,-73.47465,241153.0008,96.70357581907518
12903,44.65698,-73.46306,230704.2266,96.88270418508336
12910,44.8546,-73.64593,130128.7418,98.60691813667808
12911,44.53464,-73.46687,464567.0995565022,92.87348037558868
12912,44.46233,-73.74201,195409.7345,97.48777465344136
12913,44.42627,-74.01562,239099.6982,96.73877657397888
12914,44.93289,-74.6018,116623.0521,98.83845267666022
12915,44.8535,-74.035,464567.0995565022,92.87348037558868
12916,44.83572,-74.5145,121637.8852,98.75248097875458
12917,44.92468,-74.17387,154622.2599,98.18701396504382
12918,44.68975,-73.67863,208891.885,97.25664365729627
12919,44.96793,-73.45072,192108.0168,97.54437758937438
12920,44.89332,-74.06016,155047.5188,98.17972354700727
12921,44.89188,-73.43574,239932.2373,96.7245039554146
12922,44.33381,-74.7827,464567.0995565022,92.87348037558868
12923,44.94546,-73.95802,152949.1326,98.21569719176841
12924,44.47589,-73.58751,464567.0995565022,92.87348037558868
12926,44.95223,-74.32214,136964.0275,98.48973754350955
12927,44.2005,-74.81818,253350.3674,96.49447049180526
12928,43.9539,-73.52898,206874.2789,97.29123244991666
12929,44.71971,-73.71909,154388.8893,98.19101474958104
12930,44.72349,-74.5437,112829.8501,98.90348136454199
12932,44.21222,-73.6082,244851.3828,96.64017267609847
12933,44.89118,-73.84512,464567.0995565022,92.87348037558868
12934,44.84603,-73.87659,159605.4614,98.101584542884
12935,44.85709,-73.79461,191148.0231,97.56083522350137
12936,44.26869,-73.4029,355680.6232,94.74017365623467
12937,44.96176,-74.47807,108448.5346,98.97859236526409
12939,44.43859,-74.16541,464567.0995565022,92.87348037558868
12941,44.35147,-73.7126,324029.017,95.28279237797334
12942,44.26023,-73.79523,449734.7103,93.12775916472306
12943,44.13934,-73.82075,470667.3923,92.76890012048909
12944,44.44585,-73.51193,198031.8459,97.44282253546245
12945,44.33451,-74.23829,304053.3089,95.6252455579654
12946,44.23162,-73.98903,362809.856,94.61795378642871
