address,zip,price,lat,lng,url,bedrooms,bathrooms,sqft,Transit Score,Social Score,Grocery Score
300 N End Ave APT 12H,10282,6100,40.716614,-74.01434,,1,1,804,88,73,75
450 N End Ave APT 3D,10282,5495,40.717247,-74.01388,,1,1,,84,56,75
