address,zip,price,lat,lng,url,bedrooms,bathrooms,sqft,Transit Score,Social Score,Grocery Score
114106 228th St,11411,3300,40.68727,-73.73592,,3,2,2000,0,14,19
115-78 217th St #2,11411,3200,40.698715,-73.741585,,2,2,1875,0,26,42
114-60 207th St #1-2,11411,2500,40.70013,-73.7471,,2,1,,0,17,42
115-54 218th St #1,11411,4111,40.69929,-73.740204,,4,1,,0,20,42
