address,zip,price,lat,lng,url,bedrooms,bathrooms,sqft,Transit Score,Social Score,Grocery Score
261 W 70th St #1A,10023,3150,40.778374,-73.98456,,1,1,750,63,102,89
38 W 73rd St,10023,3900,40.77762,-73.97775,,1,1,,68,94,89
244 W 64th St APT 5B,10023,3350,40.77432,-73.98743,,1,1,,63,58,94
266 W 73rd St #2R,10023,3850,40.780018,-73.983444,,1,1,,61,99,89
6 W 75th St APT 5B,10023,4900,40.77825,-73.975334,,1,1,,68,65,89
251 W 74th St APT 1B,10023,4300,40.781075,-73.98281,,1,1,,60,86,89
45 W 60th St APT 10G,10023,4895,40.769943,-73.98371,,1,1,,76,99,89
107 W 68th St APT 4D,10023,4995,40.775253,-73.981026,,2,1,,65,103,86
41 W 72nd St APT 11E,10023,4600,40.777386,-73.97799,,1,1,,69,95,89
239 W 63rd St PENTHOUSE PC,10023,2995,40.773724,-73.98771,,1,2,,64,63,94
