address,zip,price,lat,lng,url,bedrooms,bathrooms,sqft,Transit Score,Social Score,Grocery Score
650 Manida St #4,10474,3800,40.813435,-73.88787,,3,1,1000,24,45,105
629 Faile St #401,10474,2734,40.81308,-73.886406,,1,1,320,21,44,100
878 Bryant Ave UNIT A1,10474,2710,40.819305,-73.88665,,3,1,,28,52,105
868 Faile St APT 3,10474,3058,40.818638,-73.88737,,2,1,,31,66,110
636 Manida St #2R,10474,4070,40.812817,-73.88764,,4,2,,23,40,100
1217 Gilbert Pl #2F,10474,3464,40.8181,-73.88786,,3,1,,31,68,110
