address,zip,price,lat,lng,url,bedrooms,bathrooms,sqft,Transit Score,Social Score,Grocery Score
220-23 Jamaica Ave #2,11428,2700,40.71948,-73.733696,,2,1,900,7,55,75
93-23 218th St #B21,11428,2150,40.72106,-73.73889,,1,1,750,5,35,60
21605 Jamaica Ave,11428,2700,40.717564,-73.73851,,3,1,2840,29,76,110
22118 91st Rd,11428,3500,40.72674,-73.737946,,3,3,2000,3,28,40
21145 Jamaica Ave,11428,2999,40.715508,-73.747894,,3,1,1000,20,46,75
